combination,r2,q2,mae,rmsd,threshold,model,predictions
"('cross', 'dipole_z_10-11-12')",0.48539708756492694,0.3663924407109014,0.49894120399622255,0.5623498403749604,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.68117879  1.0026178   0.34384593  1.26728341  1.34163716  1.28408836
  0.93121429  1.05047028  0.45768901  0.17883566  0.56216806  0.3477798
  0.40074024  0.37239814  0.5379361  -0.07432999  0.46091598  0.18250208
  1.44822413  1.04588545  0.83392506  1.39727187  1.74415931  0.90372755
  1.69280436]"
"('cross', 'total_dipole_10-11-12')",0.21221088998613635,-0.07082466693691924,0.6278130203065847,0.7310643135546947,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.76310463 1.02888402 0.45331921 1.30338354 1.38131913 0.83401529
 0.52220865 0.29459588 0.64467102 0.83463891 0.88562903 0.43451775
 0.38760314 0.50093472 0.54013712 0.6797261  0.5873913  0.74117116
 1.2050413  1.08376394 0.89582473 1.21782612 0.70441265 0.93373134
 1.53711815]"
"('cross', 'dipole_x_2-3-4')",0.20730396069350976,-0.09248212546827372,0.6385790800233321,0.738420204450632,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.79705512 1.0433472  0.44794192 1.35051254 1.40751429 0.70959406
 0.43068271 0.46436189 0.60020629 0.75401016 0.74828264 0.4163967
 0.39801571 0.52712255 0.55838389 0.79087908 0.58518282 0.66995057
 1.14191378 1.01643686 0.99935725 1.1569121  0.81178318 1.02929596
 1.53982957]"
"('cross', 'dipole_y_2-3-4')",0.21137338602550115,-0.04109262338999864,0.6272244890507251,0.7208436646240247,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.7781391  0.94272783 0.42450863 1.36136716 1.42796304 0.67292191
 0.52639035 0.43105547 0.54343187 0.80326777 0.81745452 0.39569196
 0.37617782 0.56067803 0.59666604 0.73962159 0.60054992 0.76529164
 1.15539635 1.05187267 0.91626986 1.16874408 0.75024522 1.00927597
 1.57926004]"
"('cross', 'dipole_z_2-3-4')",0.27295864872431896,0.05856694283008779,0.6055670107776568,0.6854742154424456,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.73494908 1.0326407  0.30467137 1.18821656 1.29242418 0.74713116
 0.43661252 0.62456964 0.44106728 0.88950245 0.98353223 0.48251288
 0.56928786 0.39701052 0.42145525 0.55970664 0.4774289  0.5164463
 1.45782696 0.9098676  0.96881369 1.48105706 1.26235783 0.69770548
 1.51817468]"
"('cross', 'dipole_x_14-12-13')",0.294899384774035,0.15416558815776749,0.5616185851694555,0.649739210207892,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.75895605 1.12482963 0.36897502 1.36129131 1.52442879 0.68318343
 1.41012648 0.38043879 0.61038494 0.64826006 0.62758146 0.33301363
 0.31289631 0.39575757 0.42204604 0.76798257 0.48660919 0.50779652
 1.12194176 0.98418726 1.04501257 1.13875355 0.79330838 1.01386633
 1.57334118]"
"('cross', 'dipole_y_14-12-13')",0.2081876491009964,-0.10676762312597576,0.6432995667297843,0.7432323836634963,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78624555 1.10260049 0.47407804 1.31534589 1.34547042 0.81789409
 0.45886093 0.34057222 0.69794954 0.76771436 0.79973313 0.45306325
 0.41641592 0.47538953 0.50035398 0.73504296 0.57827783 0.65335644
 1.17420821 1.06611093 0.97827861 1.18742296 0.75964441 0.97547046
 1.53546869]"
"('cross', 'dipole_z_14-12-13')",0.20665089429983918,-0.03235533031600246,0.6340323920582761,0.7178124778203722,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78596706 1.04983915 0.45078348 1.31419274 1.44672886 0.73350539
 0.47224623 0.38884494 0.62388694 0.79467568 0.80044774 0.43497608
 0.40607419 0.50713153 0.54341101 0.76936912 0.57915782 0.67340881
 1.16752077 1.02386698 0.97927282 1.17876632 0.77847412 0.98128293
 1.51113812]"
"('cross', 'nbo_atom_3')",0.7519106166411568,0.6844856773024662,0.34384441123469456,0.396831319036956,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.39208043  0.84731575 -0.26479836  1.21741126  1.31173859  1.5603049
  1.24638863  1.18823244  1.53039787  1.44402887  1.54740788 -0.15567163
 -0.19207161  0.04064856  0.28504788  0.34810364  0.068697    0.18201497
  1.12622241  1.06763077  0.67584819  1.20608831  1.48058358  0.7160477
  1.52527082]"
"('cross', 'nbo_atom_11')",0.2831057700284345,0.1056482252564922,0.5600232427939449,0.668114023845754,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.56565663 0.80770804 0.60023217 1.57815687 1.72046924 0.62784529
 0.67035297 0.64531773 0.37094343 0.72089077 0.7281019  0.57405604
 0.54408394 0.71007323 0.74342548 0.41823579 0.38436713 0.5667221
 1.06047843 0.83512664 0.82559    1.08114372 0.7468135  1.06893098
 1.80024684]"
"('cross', 'nbo_atom_5')",0.5954829218332981,0.5095950240369697,0.3756123712633967,0.4947363666629961,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.50505868  1.42412541 -0.12022407  1.35373962  1.39382616  1.16728387
  0.35796451  1.50389748  1.28280737  0.98356469  0.92627935  0.50183969
  0.30881772  0.1812727   0.31936995  0.37978168 -0.02153481  0.16272587
  1.0037748   0.46541941  1.01650315  1.09615889  1.77847566  0.68345291
  1.74058814]"
"('cross', 'nbo_atom_12')",0.23885249269985842,0.06111058724568397,0.5962377981255895,0.6845475526307063,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.74255366 0.86913556 0.45812493 1.17665851 1.60296233 0.68317306
 0.61268836 0.47898961 0.66154825 0.78636973 0.80264408 0.51457588
 0.62249613 0.50384    0.23231537 0.73159501 0.60577875 0.68751857
 1.18730726 1.10575052 0.90179847 1.13571925 0.67436681 0.84685691
 1.77020185]"
"('cross', 'nbo_atom_13')",0.2639973840270039,-0.3290909770050081,0.6462596599118072,0.8144674941112737,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.76565482 1.08659187 0.36479881 1.38988659 1.23204357 0.72280004
 1.22524099 0.30889757 0.5763222  0.73496814 0.74577299 0.33078923
 0.29089076 0.42824098 0.47849436 0.73203981 0.51829322 0.6213801
 1.19747188 1.04497736 0.99205686 1.21643942 0.75243761 1.00206454
 1.63641509]"
"('cross', 'hirshfeld_atom_3')",0.7694108420056234,0.7061817467506771,0.3255869488397505,0.3829444568604028,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.41918048  0.83264005 -0.11087891  1.20243547  1.32836751  1.47633096
  1.2408117   1.26794872  1.53772932  1.51139996  1.51171679 -0.20562699
 -0.25111782 -0.03328443  0.09431939  0.37371305  0.11164045  0.23985076
  1.2243235   0.96760555  0.70423396  1.13352274  1.5853313   0.70476482
  1.52801052]"
"('cross', 'hirshfeld_atom_11')",0.22553304775670313,0.022451173625770537,0.6056729393956242,0.6984987456140994,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.69739646 0.9178039  0.53019674 1.370197   1.56499175 0.62748456
 0.56079817 0.53361552 0.52436815 0.69014248 0.70006063 0.50413245
 0.47935217 0.59308158 0.62120514 0.66145109 0.53021318 0.65172349
 1.10386508 0.97667173 0.9205239  1.12555454 0.70139455 1.09337251
 1.71537204]"
"('cross', 'hirshfeld_atom_5')",0.20671777592647467,-0.04995801268957645,0.629372423832303,0.7239063184826092,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78603834 1.04242232 0.45145587 1.31502161 1.37615319 0.78674641
 0.43833355 0.37123796 0.60680477 0.808856   0.81967709 0.42703131
 0.39767066 0.50944862 0.5454451  0.7589055  0.58279587 0.67145666
 1.18668926 1.03136617 0.97442088 1.20494537 0.80338077 0.9861936
 1.51247196]"
"('cross', 'hirshfeld_atom_12')",0.6560436068246926,0.5002328383993859,0.41883198799650784,0.4994364780921415,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.47475779  0.34036512  0.48804943  1.68152726  2.51961586  1.18316026
  0.94814375  1.00482443  1.09682727  1.12475103  1.12402848 -0.17142214
  0.16753005  0.53866715  0.2536834   0.53012115  0.53581834  0.49525657
  0.68629419  0.13023193  0.36964197  0.89513706  1.07080764  1.40381845
  1.5033324 ]"
"('cross', 'hirshfeld_atom_13')",0.3345079822831427,0.1760918335211955,0.5536019437020887,0.6412624426626369,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.69813529 0.97112744 0.36342133 1.23158301 1.9415271  0.76841275
 1.51464068 0.32781098 0.55533677 0.76888817 0.77758066 0.31028667
 0.28945854 0.41252123 0.44252018 0.67149891 0.49124786 0.57325501
 1.14919347 0.92722603 0.88398355 1.16229293 0.79137578 0.91322318
 1.45842132]"
"('cross', 'cm5_atom_3')",0.7349123191876696,0.6525502557785436,0.3322394850928172,0.4164303743620342,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.46299274  0.86691389 -0.03659152  1.30454908  1.3908417   1.65681178
  1.05394811  0.94448723  1.32281062  1.67940969  1.70224244 -0.07103254
 -0.11871598  0.02806863  0.02526398  0.41800345  0.1397465   0.28405114
  0.87137207  0.70188352  0.76491913  0.95877587  1.65563344  0.77998524
  1.60859863]"
"('cross', 'cm5_atom_11')",0.20947513359798164,-0.038795930933377853,0.6295947142441886,0.7200481204840337,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.83367045 1.09491997 0.43180249 1.35587736 1.38281163 0.81120491
 0.38762532 0.35451868 0.71102699 0.78208354 0.79104003 0.41793089
 0.39745135 0.47015641 0.49291189 0.81133613 0.62811291 0.67752324
 1.11604071 1.01515967 0.96792318 1.13003548 0.79272943 1.05989665
 1.48117952]"
"('cross', 'cm5_atom_5')",0.4344799826175778,0.282201329463733,0.5080559904004042,0.5985462662711083,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.6996742   1.32523947  0.2930847   1.16943919  1.12849772  1.19056869
  0.33429491  1.08330462  0.93766197  1.07530808  1.0409266   0.03728702
 -0.20783076  0.31491836  0.47861745  0.62390628  0.3425778   0.48484815
  1.39602198  0.6148463   1.04691385  1.41474733  1.57057517  0.63912172
  1.36041802]"
"('cross', 'cm5_atom_12')",0.23155311178395654,-0.010202982144793094,0.6213993042251824,0.7100692805154234,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.81668248 1.07737846 0.41100381 1.45922379 1.54982523 0.61049559
 0.63119431 0.56528131 0.85138808 0.63364834 0.64733383 0.33255324
 0.41673324 0.51105869 0.49233615 0.78643275 0.59345402 0.68962763
 1.01786159 1.10538413 1.01998284 1.04053435 0.5898854  0.98984036
 1.55582921]"
"('cross', 'cm5_atom_13')",0.325417006531758,-3.933542542496152,0.8001794041744474,1.5691911133666727,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.7123014  1.01434919 0.33894934 1.30957746 1.59251093 0.7594293
 1.58546143 0.29574271 0.5467628  0.76518721 0.77514809 0.28779039
 0.26379712 0.39549949 0.42940085 0.68180367 0.48175904 0.57525107
 1.1916939  0.97210631 0.9212111  1.20650955 0.78640818 0.95031556
 1.55600275]"
"('cross', 'nbo_diff_11-12')",0.29322016209629154,0.1229439256485042,0.567448936396644,0.6616222190857423,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.56038494 0.73144108 0.58824346 1.47615375 1.80107832 0.60071439
 0.73827674 0.66181259 0.41313379 0.731697   0.74267704 0.60587245
 0.64749447 0.68830094 0.56211248 0.43341029 0.41373016 0.58355117
 1.08134739 0.89063213 0.79689127 1.06678477 0.69218597 0.98551818
 1.90152404]"
"('cross', 'nbo_diff_3-5')",0.4088390106452011,0.271714320642211,0.5148950135163606,0.6029027799175972,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.64467221  0.61931266  0.23149319  1.2136297   1.32074758  1.16955703
  1.20159801  0.31916422  0.95322821  1.21138287  1.34917504 -0.1308794
 -0.0513151   0.33195953  0.47540511  0.66954802  0.5593407   0.6033437
  1.24458911  1.46091815  0.69345198  1.26162435  0.69626286  0.96823328
  1.37852582]"
"('cross', 'nbo_diff_11-5')",0.5518235521794463,0.4625439671633488,0.43853625130554247,0.5179261896456112,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.27795664  0.88949621  0.33905137  1.72562352  1.89524695  0.799313
  0.74008607  1.41507846  0.62170079  0.81425137  0.78116411  0.69393002
  0.56681748  0.62246213  0.71756924  0.01207867 -0.07644652  0.21047247
  0.9099206   0.39645329  0.76070525  0.97933916  1.30815032  0.92789508
  2.06665316]"
"('cross', 'hirshfeld_diff_11-12')",0.3523624300045375,0.21037839116465495,0.546022144411231,0.6277777419369069,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.51563022 0.59039555 0.6224289  1.50090254 2.02489231 0.57825179
 0.81197585 0.81878502 0.51902313 0.67453844 0.68259069 0.45076373
 0.51575048 0.69355258 0.64212074 0.49199748 0.45684613 0.58459225
 0.92163718 0.70025408 0.70486841 0.99660097 0.6720989  1.3036136
 1.92085788]"
"('cross', 'hirshfeld_diff_3-5')",0.6860781702783638,0.584117431128655,0.3874033492373592,0.4555979488400268,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.43651079  0.76033132 -0.05256601  1.13643225  1.23327967  1.56056686
  1.08275077  0.90292669  1.27216136  1.62297177  1.63374409 -0.11700237
 -0.16560094  0.04288759  0.17597496  0.40895157  0.17272616  0.28940318
  1.35516912  0.95675536  0.68184463  1.30514257  1.58210907  0.70482137
  1.41267702]"
"('cross', 'hirshfeld_diff_11-5')",0.2110921417023215,-0.01813015967460485,0.6262054178246367,0.7128498334895085,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.77298393 1.04148076 0.48563838 1.36132932 1.46993088 0.67067644
 0.48757925 0.5006304  0.62455868 0.69477455 0.70220056 0.45385229
 0.42786922 0.53773736 0.56438029 0.73784015 0.57097947 0.67156291
 1.11314274 1.02202153 0.98070032 1.12400693 0.73061865 1.03425075
 1.61422307]"
"('cross', 'cm5_diff_11-12')",0.21233501117912068,-0.07634275107750854,0.6385326981574448,0.7329455228938574,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.76008545 1.02937631 0.46288443 1.34913313 1.45986382 0.64939746
 0.56907629 0.51622097 0.62508796 0.71539511 0.72695716 0.40299238
 0.40872628 0.55091825 0.57468805 0.72331604 0.5448451  0.6765243
 1.15973152 1.08024113 1.01376512 1.17797043 0.70490657 0.9253101
 1.58755549]"
"('cross', 'cm5_diff_3-5')",0.7241270764274195,0.6425841928433228,0.34168981227325435,0.4223604842218116,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.47863333  0.93359419 -0.01758732  1.27838777  1.34364574  1.64649288
  0.97453887  1.01340469  1.31058381  1.64473669  1.65838437 -0.09236033
 -0.17706937  0.04018593  0.06436308  0.42684602  0.13985362  0.28826864
  0.94155971  0.65909195  0.79766013  1.02257198  1.71141016  0.7373068
  1.57046552]"
"('cross', 'cm5_diff_11-5')",0.3183914747505352,0.1279192006763431,0.5725421393213923,0.6597429583582417,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.5872108  1.06863826 0.45626173 1.13695848 1.28140562 0.79491774
 0.59119977 0.96587514 0.47776587 0.91352117 0.9009683  0.25398943
 0.07742776 0.55411745 0.69647225 0.5061292  0.29100693 0.55806682
 1.47629056 0.87728844 1.07898431 1.49543403 1.18679471 0.55081868
 1.61742538]"
"('cross', 'dihedral_[5, 4, 6, 11]')",0.39429356393781523,0.22229531641799727,0.547396287910728,0.6230225390917689,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.59399504 0.81024519 0.3165309  1.09778568 1.20244039 1.32742549
 0.42649385 0.5182781  0.6203624  1.34165706 1.33421596 0.13694624
 0.13409782 0.35555288 0.35173757 0.56781332 0.43038425 0.49419067
 1.19823078 1.33747308 0.73651675 1.55387393 1.46316331 0.73414015
 1.31141803]"
"('cross', 'angle_[11, 12, 5]')",0.8203565136718691,0.7664657842641949,0.2617261667058646,0.3414064021159542,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.09774482  0.30853931  0.25725491  1.50857888  1.73067654  1.76412827
  0.93583014  0.94681584  1.06448614  1.49984406  1.50206239  0.22385856
  0.26012294  0.18542832 -0.07175411  0.07870317  0.07810915  0.13112012
  1.29486483  0.60356153  0.18497093  1.11311072  1.67252297  1.64876835
  1.37562006]"
"('cross', 'bond_length_4-6')",0.5772004882419185,0.4339673007630309,0.43234592164592256,0.5315170025162167,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.38878144 0.76015157 0.10654174 1.08090335 1.16105925 1.28487242
 1.08266923 0.9037412  1.24398512 1.25584396 1.27732132 0.08927643
 0.05558716 0.11668184 0.22724161 0.18974141 0.13504402 0.26314694
 1.6173853  1.52564297 0.65536705 1.69719975 1.25179912 0.77067999
 1.25430462]"
"('cross', 'bond_length_5-11')",0.2064374264638994,-0.06088492749493013,0.6364434652134828,0.727663415891017,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.79216552 1.0646155  0.44929488 1.33848669 1.39285782 0.73928245
 0.46248752 0.41950527 0.64621555 0.75567754 0.76633163 0.43267643
 0.40969935 0.50747101 0.53592644 0.76088317 0.58052949 0.67286914
 1.1607876  1.05699748 0.98984006 1.16738097 0.76079007 0.99521304
 1.53698423]"
"('cross', 'bond_length_12-13')",0.28022457357491326,-5.201443296613693,0.8673123582935098,1.759311695245929,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.74919952 1.0565424  0.36088133 1.369078   1.40048378 0.70980975
 1.35801362 0.30327    0.5565528  0.73078508 0.74180067 0.32941442
 0.29705637 0.42433416 0.46187116 0.71514089 0.50965752 0.61318905
 1.18203966 1.02977986 0.9712952  1.19872899 0.7420002  0.98173005
 1.60231436]"
"('cross', 'bond_length_12-14')",0.2198032150080017,-521.4411807550634,3.820456405915583,16.14786471818361,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.77547012 1.01345556 0.47374576 1.25923046 1.76826348 0.74435819
 0.46630001 0.43082429 0.62808983 0.76056756 0.7691577  0.44998802
 0.42472991 0.52322336 0.55279305 0.74906991 0.58960458 0.66971047
 1.11067544 0.9937871  0.94737721 1.12317716 0.76865923 0.95974202
 1.44296841]"
"('cross', 'bond_length_11-12')",0.24561559280245848,0.09972461940616328,0.5812587969050635,0.6703229491522789,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.73267023 0.90500968 0.52856334 1.42980652 1.73458015 0.66631109
 0.50572544 0.50211257 0.64534832 0.65592028 0.6633876  0.52917053
 0.52331957 0.55979109 0.55795922 0.71944592 0.5993822  0.64348826
 0.95014281 0.88478672 0.8362301  0.97427298 0.67546603 1.26307677
 1.70900139]"
"('cross', 'aniso')",0.22959156195671016,0.04925823869118873,0.5996175547416245,0.6888547962009246,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.93166066 1.14080154 0.57723531 1.34856783 1.47381936 0.77570519
 0.40127226 0.42381108 0.62011711 0.83988373 0.8080015  0.54650694
 0.36407381 0.59415958 0.58662174 0.44380918 0.52990113 0.42807596
 1.20218984 1.02850758 0.77827086 1.17898684 0.84886141 1.00709204
 1.51703636]"
"('cross', 'iso')",0.3530425782756149,0.1681507026107636,0.5477372747174996,0.6443453938379285,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.32745267  0.65539642  0.14626047  1.43641944  1.08028236  0.95514339
  0.72079626  0.7221113   0.8245682   0.84459404  0.88918886 -0.0887455
  0.30656085  0.13561709  0.35003971  1.026713    0.83668909  0.86483196
  1.30937998  1.57107124  1.07913916  1.10299414  0.92606974  0.92432923
  1.44806572]"
"('cross', 'energy')",0.21478836165303083,-0.026301194777454295,0.6186930758879199,0.7157046163477377,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.77661917 0.93010423 0.48666942 1.34240566 1.466546   0.70239983
 0.48643572 0.38453368 0.49259523 0.83512663 0.84333815 0.4705953
 0.45710409 0.57653558 0.604923   0.63996513 0.58939228 0.63167022
 1.19211586 1.03589012 0.84544627 1.2020571  0.79753167 1.01647102
 1.58849744]"
"('cross', 'cone_angle_deg')",0.2225057182244642,0.017188375303342607,0.6199738297255277,0.7003764644207044,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.77004945 1.05984407 0.40857624 1.20965265 1.30844286 0.90499778
 0.40158918 0.36506914 0.59571389 0.92448461 0.93175721 0.40164073
 0.36367002 0.46554992 0.52331807 0.74193731 0.54594641 0.64550598
 1.30977061 0.99449063 0.9821557  1.33559923 0.92929931 0.81471228
 1.46119553]"
