combination,r2,q2,mae,rmsd,threshold
"('PC2', 'PC12', 'PC15', 'PC18')",0.19768705062268277,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC15', 'PC19')",0.1891812668537285,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC15', 'PC20')",0.1780100244513484,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC16', 'PC17')",0.2596079201185889,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC16', 'PC18')",0.19769337726238323,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC16', 'PC19')",0.18918759349344239,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC16', 'PC20')",0.17801635109105662,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC17', 'PC18')",0.28301631478850353,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC17', 'PC19')",0.27451053101779466,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC17', 'PC20')",0.2633392886141809,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC18', 'PC19')",0.21259598816020542,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC18', 'PC20')",0.20142474575900937,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC12', 'PC19', 'PC20')",0.19291896198958713,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC14', 'PC15')",0.22859644355967568,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC14', 'PC16')",0.22860277019943032,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC14', 'PC17')",0.3139257077253802,0.023392570247914992,0.7536130838253937,1.0495711389347675,0.29211415196984547
"('PC2', 'PC13', 'PC14', 'PC18')",0.25201116486533004,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC14', 'PC19')",0.24350538109772357,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC14', 'PC20')",0.23233413869703945,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC15', 'PC16')",0.20947845992229552,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC15', 'PC17')",0.2948013974494864,0.09300411336954562,0.6917932628861075,0.8666151646106302,0.29211415196984547
"('PC2', 'PC13', 'PC15', 'PC18')",0.2328868545873748,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC15', 'PC19')",0.22438107081925673,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC15', 'PC20')",0.21320982841993208,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC16', 'PC17')",0.294807724089273,0.0770276550337674,0.7065710719139161,0.8820253319777851,0.29211415196984547
"('PC2', 'PC13', 'PC16', 'PC18')",0.23289318122710834,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC16', 'PC19')",0.22438739745900327,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC16', 'PC20')",0.21321615505967384,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC17', 'PC18')",0.3182161187568532,0.11645914275652884,0.6978194134726352,0.8503716803043279,0.29211415196984547
"('PC2', 'PC13', 'PC17', 'PC19')",0.3097103349869803,0.10029832336841527,0.7051807584439798,0.8679234406003791,0.29211415196984547
"('PC2', 'PC13', 'PC17', 'PC20')",0.2985390925864225,0.07075949940459092,0.721563716814213,0.9061231514726645,0.29211415196984547
"('PC2', 'PC13', 'PC18', 'PC19')",0.2477957921234324,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC18', 'PC20')",0.23662454972529212,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC13', 'PC19', 'PC20')",0.228118765956706,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC15', 'PC16')",0.17946712843781654,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC15', 'PC17')",0.2647900659621354,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC15', 'PC18')",0.202875523106664,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC15', 'PC19')",0.19436973933594603,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC15', 'PC20')",0.1831984969350835,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC16', 'PC17')",0.26479639260193544,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC16', 'PC18')",0.20288184974641166,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC16', 'PC19')",0.1943760659757069,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC16', 'PC20')",0.18320482357483914,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC17', 'PC18')",0.288204787273284,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC17', 'PC19')",0.27969900350081156,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC17', 'PC20')",0.2685277610987157,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC18', 'PC19')",0.2177844606439041,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC18', 'PC20')",0.20661321824422585,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC14', 'PC19', 'PC20')",0.1981074344730398,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC16', 'PC17')",0.2456720823247639,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC16', 'PC18')",0.18375753946717865,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC16', 'PC19')",0.1752517556959624,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC16', 'PC20')",0.16408051329645434,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC17', 'PC18')",0.26908047699529225,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC17', 'PC19')",0.2605746932223081,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC17', 'PC20')",0.249403450821572,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC18', 'PC19')",0.19866015036333895,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC18', 'PC20')",0.1874889079650206,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC15', 'PC19', 'PC20')",0.17898312419332296,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC16', 'PC17', 'PC18')",0.26908680363507165,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC16', 'PC17', 'PC19')",0.26058101986210036,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC16', 'PC17', 'PC20')",0.24940977746135895,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC16', 'PC18', 'PC19')",0.19866647700307893,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC16', 'PC18', 'PC20')",0.18749523460475492,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC16', 'PC19', 'PC20')",0.17898945083307072,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC17', 'PC18', 'PC19')",0.28398941453197835,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC17', 'PC18', 'PC20')",0.2728181721324262,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC17', 'PC19', 'PC20')",0.26431238835897397,-inf,inf,inf,0.29211415196984547
"('PC2', 'PC18', 'PC19', 'PC20')",0.2023978455009866,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC6')",0.1110058349421279,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC7')",0.10766859720454991,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC8')",0.2079102006586223,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC9')",0.0832629170179724,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC10')",0.14906861562313,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC11')",0.081588195257432,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC12')",0.09420104778806782,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC13')",0.12940085175694205,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC14')",0.09938952027133352,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC15')",0.08026520999168563,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC16')",0.0802715366314879,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC17')",0.16559447415839013,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC18')",0.10367993129579889,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC19')",0.0951741475282859,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC5', 'PC20')",0.08400290512867792,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC7')",0.12528473374967197,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC8')",0.22552633720326742,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC9')",0.1008790535619064,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC10')",0.16668475217087453,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC11')",0.09920433180164101,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC12')",0.11181718433237264,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC13')",0.14701698829999155,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC14')",0.11700565681482444,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC15')",0.09788134653585023,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC16')",0.09788767317565361,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC17')",0.18321061070607392,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC18')",0.12129606784069968,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC19')",0.11279028406654623,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC6', 'PC20')",0.10161904167245905,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC8')",0.22218909947066068,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC9')",0.09754181582465493,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC10')",0.1633475144374893,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC11')",0.09586709406478966,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC12')",0.10847994659017945,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC13')",0.14367975056353333,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC14')",0.11366841907649816,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC15')",0.09454410879872366,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC16')",0.09455043543851926,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC17')",0.17987337296647132,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC18')",0.11795883010343056,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC19')",0.10945304633597941,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC7', 'PC20')",0.09828180393368824,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC9')",0.19778341927954501,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC10')",0.26358911788165373,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC11')",0.19610869751959326,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC12')",0.20872155003470283,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC13')",0.24392135402208215,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC14')",0.2139100225186067,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC15')",0.1947857122529848,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC16')",0.19479203889274954,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC17')",0.2801149764084925,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC18')",0.21820043355217356,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC19')",0.20969464978774355,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC8', 'PC20')",0.19852340739038166,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC10')",0.13894183424334983,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC11')",0.07146141387708915,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC12')",0.08407426640773197,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC13')",0.11927407037604798,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC14')",0.08926273889127934,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC15')",0.07013842861151964,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC16')",0.07014475525132347,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC17')",0.15546769277730332,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC18')",0.0935531499162735,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC19')",0.08504736614800923,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC9', 'PC20')",0.0738761237482557,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC11')",0.13726711248271095,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC12')",0.14987996501034195,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC13')",0.18507976898301237,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC14')",0.15506843750491806,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC15')",0.13594412721748939,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC16')",0.13595045385730453,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC17')",0.22127339138397262,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC18')",0.1593588485209,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC19')",0.15085306475650007,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC10', 'PC20')",0.13968182235340199,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC12')",0.08239954464698263,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC13')",0.1175993486161162,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC14')",0.08758801713063402,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC15')",0.06846370685115521,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC16')",0.06847003349095748,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC17')",0.15379297101638845,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC18')",0.09187842815646186,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC19')",0.08337264438754821,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC11', 'PC20')",0.07220140198774594,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC13')",0.13021220114286602,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC14')",0.10020086965844277,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC15')",0.08107655938186387,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC16')",0.08108288602163449,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC17')",0.1664058235456387,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC18')",0.10449128068586455,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC19')",0.0959854969200663,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC12', 'PC20')",0.08481425451731228,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC13', 'PC14')",0.13540067362822727,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC13', 'PC15')",0.11627636334989455,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC13', 'PC16')",0.11628268998969815,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC13', 'PC17')",0.2016056275173269,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC13', 'PC18')",0.13969108465159408,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC13', 'PC19')",0.1311853008866316,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC13', 'PC20')",0.12001405848693358,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC14', 'PC15')",0.0862650318650916,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC14', 'PC16')",0.0862713585049093,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC14', 'PC17')",0.1715942960296658,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC14', 'PC18')",0.10967975317057344,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC14', 'PC19')",0.10117396940301138,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC14', 'PC20')",0.09000272700177525,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC15', 'PC16')",0.06714704822529882,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC15', 'PC17')",0.15246998575129678,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC15', 'PC18')",0.09055544289014261,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC15', 'PC19')",0.08204965912206874,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC15', 'PC20')",0.07087841672219253,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC16', 'PC17')",0.1524763123911459,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC16', 'PC18')",0.09056176952993933,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC16', 'PC19')",0.08205598576187889,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC16', 'PC20')",0.07088474336199713,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC17', 'PC18')",0.17588470705849057,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC17', 'PC19')",0.16737892328866233,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC17', 'PC20')",0.15620768088755266,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC18', 'PC19')",0.10546438042607209,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC18', 'PC20')",0.09429313802737982,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC4', 'PC19', 'PC20')",0.08578735425883821,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC7')",0.07149574954739091,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC8')",0.17173735300066995,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC9')",0.047090069361958364,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC10')",0.11289576796965439,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC11')",0.0454153476016369,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC12')",0.058028200132775765,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC13')",0.09322800410195253,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC14')",0.06321667261545094,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC15')",0.04409236233551217,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC16')",0.04409868897533875,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC17')",0.12942162650932854,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC18')",0.06750708364111635,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC19')",0.059001299865610535,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC6', 'PC20')",0.04783005747223923,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC8')",0.16840011526675946,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC9')",0.043752831623403377,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC10')",0.10955853023496542,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC11')",0.04207810986348226,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC12')",0.05469096238927895,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC13')",0.08989076636419091,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC14')",0.059879434875820814,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC15')",0.04075512459708186,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC16')",0.04076145123690078,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC17')",0.12608438876842265,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC18')",0.06416984590254382,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC19')",0.05566406213374031,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC7', 'PC20')",0.04449281973216468,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC9')",0.14399443507797705,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC10')",0.20980013367881367,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC11')",0.14231971331796933,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC12')",0.1549325658334858,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC13')",0.19013236982242332,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC14')",0.16012103831761293,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC15')",0.1409967280510268,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC16')",0.14100305469081487,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC17')",0.2263259922101274,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC18')",0.1644114493509703,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC19')",0.15590566558518815,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC8', 'PC20')",0.1447344231885418,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC10')",0.08515285004315942,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC11')",0.017672429678114443,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC12')",0.0302852822091646,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC13')",0.06548508617903837,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC14')",0.03547375469293523,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC15')",0.01634944441221131,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC16')",0.016355771052038004,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC17')",0.10167870858158767,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC18')",0.0397641657177199,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC19')",0.03125838194810293,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC9', 'PC20')",0.02008713954906527,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC10', 'PC11')",0.08347812828246448,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC10', 'PC12')",0.09609098081050238,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC10', 'PC13')",0.13129078478473077,-inf,inf,inf,0.29211415196984547
"('PC3', 'PC5', 'PC10', 'PC14')",0.10127945330530175,-inf,inf,inf,0.29211415196984547
