combination,r2,q2,mae,rmsd,threshold,model
"('-9-16-', '-17-18-', 'dip_z', 'B1')",0.4258265279864948,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-17-18-', 'dip_z', 'B5')",0.05064000827332793,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-17-18-', 'dip_z', 'L')",0.38651846518532906,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-17-18-', 'B1', 'B5')",0.3370482171203609,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-17-18-', 'B1', 'L')",0.35752355816210224,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-17-18-', 'B5', 'L')",0.23434051734267336,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'Dist(1, 2)')",0.5861059082106961,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'Dist(2, 3)')",0.3592110881374856,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'Dist(2, 9)')",0.07236025926454281,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'Dist(18, 20)')",0.3703919735086899,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'Dist(16, 17)')",0.5509006902547406,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'Dist(10, 17)')",0.23902229345673165,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'dip_x')",0.24033938787884945,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'dip_y')",0.12463581454856765,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'dip_z')",0.06221385653777389,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'B1')",0.24269411262377083,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'B5')",0.09629252869390681,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', '-18-20-', 'L')",0.23498238879069933,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'Dist(2, 3)')",0.56069422897095,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'Dist(2, 9)')",0.6248132920369092,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'Dist(18, 20)')",0.5868877956860477,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'Dist(16, 17)')",0.6575736941725501,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'Dist(10, 17)')",0.5730135810723781,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'dip_x')",0.6269948297499319,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'dip_y')",0.6165210139350112,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'dip_z')",0.5817525238642591,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'B1')",0.681392096198234,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'B5')",0.6230034457107188,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(1, 2)', 'L')",0.614027823405018,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'Dist(2, 9)')",0.27185205480670305,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'Dist(18, 20)')",0.34868947583480114,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'Dist(16, 17)')",0.541249639511038,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'Dist(10, 17)')",0.30473306256925836,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'dip_x')",0.4686842878828803,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'dip_y')",0.3275711994085502,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'dip_z')",0.27077242609309926,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'B1')",0.44806922156628726,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'B5')",0.26852032473909115,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 3)', 'L')",0.3224784266663997,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'Dist(18, 20)')",0.3072494548690349,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'Dist(16, 17)')",0.5402901275615852,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'Dist(10, 17)')",0.2514077400870234,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'dip_x')",0.17087688203088458,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'dip_y')",0.17924037512717284,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'dip_z')",0.07381959416212414,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'B1')",0.2738108422876284,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'B5')",0.12585977253453884,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(2, 9)', 'L')",0.25222555602618013,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'Dist(16, 17)')",0.5386850157445151,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'Dist(10, 17)')",0.40193131582655117,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'dip_x')",0.45069858290606635,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'dip_y')",0.37500188296975157,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'dip_z')",0.30858332699783986,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'B1')",0.4960202903019473,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'B5')",0.36067861565211234,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(18, 20)', 'L')",0.36868146599731877,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(16, 17)', 'Dist(10, 17)')",0.5367320196011185,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(16, 17)', 'dip_x')",0.6480251184415309,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(16, 17)', 'dip_y')",0.5509599870347828,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(16, 17)', 'dip_z')",0.5533411286526357,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(16, 17)', 'B1')",0.5730478362019878,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(16, 17)', 'B5')",0.5494372703181652,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(16, 17)', 'L')",0.5373547992615282,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(10, 17)', 'dip_x')",0.3345169650701595,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(10, 17)', 'dip_y')",0.28280291609386543,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(10, 17)', 'dip_z')",0.24067754861969515,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(10, 17)', 'B1')",0.40425982328674226,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(10, 17)', 'B5')",0.24002319233240554,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'Dist(10, 17)', 'L')",0.28547857381336317,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_x', 'dip_y')",0.4298747421996061,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_x', 'dip_z')",0.22575579517920452,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_x', 'B1')",0.2540276355055593,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_x', 'B5')",0.2529782385056719,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_x', 'L')",0.2867194986736994,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_y', 'dip_z')",0.09532889545574574,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_y', 'B1')",0.3621659874972505,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_y', 'B5')",0.11130919246516602,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_y', 'L')",0.3195726274113724,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_z', 'B1')",0.4179311161688919,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_z', 'B5')",0.08862435826104931,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'dip_z', 'L')",0.38671177430294745,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'B1', 'B5')",0.4040650661877162,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'B1', 'L')",0.29544751828081073,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-19-', 'B5', 'L')",0.2635761442000578,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'Dist(2, 3)')",0.5927527962412709,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'Dist(2, 9)')",0.6896605138239564,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'Dist(18, 20)')",0.5972758635766937,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'Dist(16, 17)')",0.6724237916261171,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'Dist(10, 17)')",0.589617934904842,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'dip_x')",0.6303199096561175,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'dip_y')",0.6893528865282814,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'dip_z')",0.591330191954438,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'B1')",0.6810883948098931,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'B5')",0.6394398191312416,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(1, 2)', 'L')",0.6237075677825301,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'Dist(2, 9)')",0.351303849249053,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'Dist(18, 20)')",0.39079125133189396,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'Dist(16, 17)')",0.5501849564034877,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'Dist(10, 17)')",0.3501404043815821,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'dip_x')",0.4704638539211947,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'dip_y')",0.5287791258801269,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'dip_z')",0.3442132957760613,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'B1')",0.47402015734601066,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'B5')",0.35137323261531306,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 3)', 'L')",0.3599298261030477,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'Dist(18, 20)')",0.23904378084146127,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'Dist(16, 17)')",0.5232693320089405,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'Dist(10, 17)')",0.24645708916300546,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'dip_x')",0.26543657075095184,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'dip_y')",0.1791205574718242,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'dip_z')",0.06835775942141642,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'B1')",0.2808604423984572,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'B5')",0.11742964157796754,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(2, 9)', 'L')",0.23584331542319337,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'Dist(16, 17)')",0.5230823061999217,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'Dist(10, 17)')",0.41125777475307546,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'dip_x')",0.41601049601411455,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'dip_y')",0.4237751107343646,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'dip_z')",0.259832632918752,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'B1')",0.36480761967115105,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'B5')",0.24437915653642217,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(18, 20)', 'L')",0.26550137513493766,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(16, 17)', 'Dist(10, 17)')",0.5294103289101179,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(16, 17)', 'dip_x')",0.6867143643502631,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(16, 17)', 'dip_y')",0.5663375435998257,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(16, 17)', 'dip_z')",0.5620797720311277,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(16, 17)', 'B1')",0.5466671682590676,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(16, 17)', 'B5')",0.52944844244097,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(16, 17)', 'L')",0.5284531348728143,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(10, 17)', 'dip_x')",0.3914243618426404,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(10, 17)', 'dip_y')",0.2672180827739402,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(10, 17)', 'dip_z')",0.2257312571922273,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(10, 17)', 'B1')",0.40552893283857483,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(10, 17)', 'B5')",0.23251483414698215,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'Dist(10, 17)', 'L')",0.28541190255120863,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_x', 'dip_y')",0.4837410992765827,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_x', 'dip_z')",0.31833588082560205,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_x', 'B1')",0.2643994545099223,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_x', 'B5')",0.3600064606100124,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_x', 'L')",0.3077416636440766,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_y', 'dip_z')",0.11197749980886107,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_y', 'B1')",0.3574293596161032,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_y', 'B5')",0.10762045581665669,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_y', 'L')",0.32434616552434103,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_z', 'B1')",0.4161684217252921,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_z', 'B5')",0.054562852267692974,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'dip_z', 'L')",0.39398777933715434,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'B1', 'B5')",0.29441966715111534,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'B1', 'L')",0.22534502124475175,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', '-18-20-', 'B5', 'L')",0.180001505238935,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(2, 9)')",0.601346315941363,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(18, 20)')",0.5827971040408932,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(16, 17)')",0.6579317131018834,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(10, 17)')",0.5722950275273435,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'dip_x')",0.6419499074054726,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'dip_y')",0.616435225246603,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'dip_z')",0.5760216896129222,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'B1')",0.6770388868043045,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'B5')",0.6338630516291065,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 3)', 'L')",0.6090346959331914,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'Dist(18, 20)')",0.682058573727331,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'Dist(16, 17)')",0.6874391626475528,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
